WARNING: Could not remove empty redirect log 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_8_full_wrapper_20260827_103133.stderr.log': Exception 
calling "Delete" with "1" argument(s): "The process cannot access the file 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_8_full_wrapper_20260827_103133.stderr.log' because it is 
being used by another process."
WARNING: Could not remove empty redirect log 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_8_full_wrapper_20260827_103133.stdout.log': Exception 
THERMAL gpu_temp_c=68 records=840 errors=0
THERMAL gpu_temp_c=69 records=840 errors=0
THERMAL gpu_temp_c=70 records=840 errors=0
THERMAL gpu_temp_c=69 records=840 errors=0
THERMAL gpu_temp_c=69 records=844 errors=0
THERMAL gpu_temp_c=67 records=844 errors=0
THERMAL gpu_temp_c=66 records=844 errors=0
THERMAL gpu_temp_c=69 records=844 errors=0
THERMAL gpu_temp_c=68 records=844 errors=0
THERMAL gpu_temp_c=69 records=844 errors=0
THERMAL gpu_temp_c=69 records=844 errors=0
THERMAL gpu_temp_c=69 records=844 errors=0
THERMAL gpu_temp_c=69 records=844 errors=0
THERMAL gpu_temp_c=69 records=844 errors=0
THERMAL gpu_temp_c=70 records=844 errors=0
THERMAL gpu_temp_c=67 records=848 errors=0
THERMAL gpu_temp_c=66 records=848 errors=0
THERMAL gpu_temp_c=69 records=848 errors=0
THERMAL gpu_temp_c=68 records=848 errors=0
THERMAL gpu_temp_c=69 records=848 errors=0
THERMAL gpu_temp_c=69 records=848 errors=0
THERMAL gpu_temp_c=69 records=848 errors=0
THERMAL gpu_temp_c=69 records=848 errors=0
THERMAL gpu_temp_c=69 records=848 errors=0
THERMAL gpu_temp_c=68 records=852 errors=0
THERMAL gpu_temp_c=67 records=852 errors=0
THERMAL gpu_temp_c=73 records=852 errors=0
THERMAL gpu_temp_c=68 records=852 errors=0
THERMAL gpu_temp_c=69 records=852 errors=0
THERMAL gpu_temp_c=69 records=852 errors=0
THERMAL gpu_temp_c=69 records=852 errors=0
THERMAL gpu_temp_c=69 records=852 errors=0
THERMAL gpu_temp_c=69 records=852 errors=0
THERMAL gpu_temp_c=69 records=852 errors=0
THERMAL gpu_temp_c=70 records=852 errors=0
THERMAL gpu_temp_c=68 records=856 errors=0
THERMAL gpu_temp_c=66 records=856 errors=0
THERMAL gpu_temp_c=70 records=856 errors=0
THERMAL gpu_temp_c=68 records=856 errors=0
THERMAL gpu_temp_c=69 records=856 errors=0
THERMAL gpu_temp_c=69 records=856 errors=0
THERMAL gpu_temp_c=69 records=856 errors=0
THERMAL gpu_temp_c=69 records=856 errors=0
THERMAL gpu_temp_c=69 records=856 errors=0
THERMAL gpu_temp_c=70 records=856 errors=0
THERMAL gpu_temp_c=68 records=860 errors=0
THERMAL gpu_temp_c=66 records=860 errors=0
THERMAL gpu_temp_c=70 records=860 errors=0
THERMAL gpu_temp_c=68 records=860 errors=0
THERMAL gpu_temp_c=69 records=860 errors=0
THERMAL gpu_temp_c=69 records=860 errors=0
THERMAL gpu_temp_c=69 records=860 errors=0
THERMAL gpu_temp_c=69 records=860 errors=0
THERMAL gpu_temp_c=70 records=860 errors=0
THERMAL gpu_temp_c=69 records=864 errors=0
THERMAL gpu_temp_c=67 records=864 errors=0
THERMAL gpu_temp_c=66 records=864 errors=0
THERMAL gpu_temp_c=69 records=864 errors=0
THERMAL gpu_temp_c=69 records=864 errors=0
THERMAL gpu_temp_c=69 records=864 errors=0
THERMAL gpu_temp_c=69 records=864 errors=0
THERMAL gpu_temp_c=70 records=864 errors=0
THERMAL gpu_temp_c=70 records=864 errors=0
THERMAL gpu_temp_c=69 records=864 errors=0
THERMAL gpu_temp_c=69 records=868 errors=0
THERMAL gpu_temp_c=67 records=868 errors=0
THERMAL gpu_temp_c=66 records=868 errors=0
THERMAL gpu_temp_c=69 records=868 errors=0
THERMAL gpu_temp_c=69 records=868 errors=0
THERMAL gpu_temp_c=69 records=868 errors=0
THERMAL gpu_temp_c=69 records=868 errors=0
THERMAL gpu_temp_c=70 records=868 errors=0
THERMAL gpu_temp_c=70 records=868 errors=0
THERMAL gpu_temp_c=70 records=868 errors=0
THERMAL gpu_temp_c=69 records=872 errors=0
THERMAL gpu_temp_c=67 records=872 errors=0
THERMAL gpu_temp_c=72 records=872 errors=0
THERMAL gpu_temp_c=68 records=872 errors=0
THERMAL gpu_temp_c=69 records=872 errors=0
THERMAL gpu_temp_c=69 records=872 errors=0
THERMAL gpu_temp_c=69 records=872 errors=0
THERMAL gpu_temp_c=69 records=872 errors=0
THERMAL gpu_temp_c=69 records=872 errors=0
THERMAL gpu_temp_c=70 records=872 errors=0
THERMAL gpu_temp_c=69 records=876 errors=0
THERMAL gpu_temp_c=67 records=876 errors=0
THERMAL gpu_temp_c=66 records=876 errors=0
THERMAL gpu_temp_c=69 records=876 errors=0
THERMAL gpu_temp_c=69 records=876 errors=0
THERMAL gpu_temp_c=69 records=876 errors=0
THERMAL gpu_temp_c=69 records=876 errors=0
THERMAL gpu_temp_c=70 records=876 errors=0
THERMAL gpu_temp_c=70 records=876 errors=0
THERMAL gpu_temp_c=70 records=876 errors=0
THERMAL gpu_temp_c=69 records=880 errors=0
THERMAL gpu_temp_c=67 records=880 errors=0
THERMAL gpu_temp_c=66 records=880 errors=0
THERMAL gpu_temp_c=69 records=880 errors=0
THERMAL gpu_temp_c=70 records=880 errors=0
THERMAL gpu_temp_c=69 records=880 errors=0
THERMAL gpu_temp_c=69 records=880 errors=0
THERMAL gpu_temp_c=69 records=880 errors=0
THERMAL gpu_temp_c=70 records=880 errors=0
THERMAL gpu_temp_c=70 records=880 errors=0
THERMAL gpu_temp_c=70 records=880 errors=0
THERMAL gpu_temp_c=68 records=884 errors=0
THERMAL gpu_temp_c=66 records=884 errors=0
THERMAL gpu_temp_c=69 records=884 errors=0
THERMAL gpu_temp_c=69 records=884 errors=0
THERMAL gpu_temp_c=70 records=884 errors=0
THERMAL gpu_temp_c=69 records=884 errors=0
THERMAL gpu_temp_c=69 records=884 errors=0
THERMAL gpu_temp_c=69 records=884 errors=0
THERMAL gpu_temp_c=70 records=884 errors=0
THERMAL gpu_temp_c=69 records=888 errors=0
THERMAL gpu_temp_c=67 records=888 errors=0
THERMAL gpu_temp_c=66 records=888 errors=0
THERMAL gpu_temp_c=69 records=888 errors=0
THERMAL gpu_temp_c=69 records=888 errors=0
THERMAL gpu_temp_c=70 records=888 errors=0
THERMAL gpu_temp_c=70 records=888 errors=0
THERMAL gpu_temp_c=69 records=888 errors=0
THERMAL gpu_temp_c=70 records=888 errors=0
THERMAL gpu_temp_c=70 records=888 errors=0
THERMAL gpu_temp_c=69 records=892 errors=0
THERMAL gpu_temp_c=67 records=892 errors=0
THERMAL gpu_temp_c=72 records=892 errors=0
THERMAL gpu_temp_c=69 records=892 errors=0
THERMAL gpu_temp_c=70 records=892 errors=0
THERMAL gpu_temp_c=69 records=892 errors=0
THERMAL gpu_temp_c=69 records=892 errors=0
THERMAL gpu_temp_c=70 records=892 errors=0
THERMAL gpu_temp_c=70 records=892 errors=0
THERMAL gpu_temp_c=70 records=892 errors=0
THERMAL gpu_temp_c=70 records=892 errors=0
THERMAL gpu_temp_c=68 records=896 errors=0
THERMAL gpu_temp_c=66 records=896 errors=0
THERMAL gpu_temp_c=69 records=896 errors=0
THERMAL gpu_temp_c=69 records=896 errors=0
THERMAL gpu_temp_c=69 records=896 errors=0
THERMAL gpu_temp_c=70 records=896 errors=0
THERMAL gpu_temp_c=69 records=896 errors=0
THERMAL gpu_temp_c=70 records=896 errors=0
THERMAL gpu_temp_c=69 records=896 errors=0
THERMAL gpu_temp_c=70 records=896 errors=0
THERMAL gpu_temp_c=69 records=900 errors=0
THERMAL gpu_temp_c=67 records=900 errors=0
THERMAL gpu_temp_c=72 records=900 errors=0
THERMAL gpu_temp_c=69 records=900 errors=0
THERMAL gpu_temp_c=70 records=900 errors=0
THERMAL gpu_temp_c=69 records=900 errors=0
THERMAL gpu_temp_c=70 records=900 errors=0
THERMAL gpu_temp_c=69 records=900 errors=0
THERMAL gpu_temp_c=70 records=900 errors=0
THERMAL gpu_temp_c=70 records=900 errors=0
THERMAL gpu_temp_c=68 records=904 errors=0
THERMAL gpu_temp_c=66 records=904 errors=0
THERMAL gpu_temp_c=69 records=904 errors=0
THERMAL gpu_temp_c=68 records=904 errors=0
THERMAL gpu_temp_c=69 records=904 errors=0
THERMAL gpu_temp_c=70 records=904 errors=0
THERMAL gpu_temp_c=69 records=904 errors=0
THERMAL gpu_temp_c=69 records=904 errors=0
THERMAL gpu_temp_c=69 records=904 errors=0
THERMAL gpu_temp_c=70 records=904 errors=0
THERMAL gpu_temp_c=68 records=908 errors=0
THERMAL gpu_temp_c=66 records=908 errors=0
THERMAL gpu_temp_c=72 records=908 errors=0
THERMAL gpu_temp_c=69 records=908 errors=0
THERMAL gpu_temp_c=69 records=908 errors=0
THERMAL gpu_temp_c=70 records=908 errors=0
THERMAL gpu_temp_c=69 records=908 errors=0
THERMAL gpu_temp_c=69 records=908 errors=0
THERMAL gpu_temp_c=70 records=908 errors=0
THERMAL gpu_temp_c=70 records=908 errors=0
THERMAL gpu_temp_c=69 records=912 errors=0
THERMAL gpu_temp_c=67 records=912 errors=0
THERMAL gpu_temp_c=72 records=912 errors=0
THERMAL gpu_temp_c=69 records=912 errors=0
THERMAL gpu_temp_c=70 records=912 errors=0
THERMAL gpu_temp_c=69 records=912 errors=0
THERMAL gpu_temp_c=69 records=912 errors=0
THERMAL gpu_temp_c=69 records=912 errors=0
THERMAL gpu_temp_c=70 records=912 errors=0
THERMAL gpu_temp_c=69 records=912 errors=0
THERMAL gpu_temp_c=70 records=912 errors=0
THERMAL gpu_temp_c=68 records=916 errors=0
THERMAL gpu_temp_c=67 records=916 errors=0
THERMAL gpu_temp_c=70 records=916 errors=0
THERMAL gpu_temp_c=69 records=916 errors=0
THERMAL gpu_temp_c=70 records=916 errors=0
THERMAL gpu_temp_c=69 records=916 errors=0
THERMAL gpu_temp_c=69 records=916 errors=0
THERMAL gpu_temp_c=70 records=916 errors=0
THERMAL gpu_temp_c=70 records=916 errors=0
THERMAL gpu_temp_c=70 records=916 errors=0
THERMAL gpu_temp_c=69 records=920 errors=0
THERMAL gpu_temp_c=68 records=920 errors=0
THERMAL gpu_temp_c=74 records=920 errors=0
THERMAL gpu_temp_c=70 records=920 errors=0
THERMAL gpu_temp_c=70 records=920 errors=0
THERMAL gpu_temp_c=70 records=920 errors=0
THERMAL gpu_temp_c=70 records=920 errors=0
THERMAL gpu_temp_c=69 records=920 errors=0
THERMAL gpu_temp_c=69 records=920 errors=0
THERMAL gpu_temp_c=69 records=920 errors=0
THERMAL gpu_temp_c=68 records=924 errors=0
THERMAL gpu_temp_c=67 records=924 errors=0
THERMAL gpu_temp_c=73 records=924 errors=0
THERMAL gpu_temp_c=69 records=924 errors=0
THERMAL gpu_temp_c=70 records=924 errors=0
THERMAL gpu_temp_c=70 records=924 errors=0
THERMAL gpu_temp_c=70 records=924 errors=0
THERMAL gpu_temp_c=69 records=924 errors=0
THERMAL gpu_temp_c=70 records=924 errors=0
THERMAL gpu_temp_c=70 records=924 errors=0
THERMAL gpu_temp_c=69 records=928 errors=0
THERMAL gpu_temp_c=68 records=928 errors=0
THERMAL gpu_temp_c=67 records=928 errors=0
THERMAL gpu_temp_c=70 records=928 errors=0
THERMAL gpu_temp_c=69 records=928 errors=0
THERMAL gpu_temp_c=70 records=928 errors=0
THERMAL gpu_temp_c=70 records=928 errors=0
THERMAL gpu_temp_c=70 records=928 errors=0
THERMAL gpu_temp_c=70 records=928 errors=0
THERMAL gpu_temp_c=70 records=928 errors=0
THERMAL gpu_temp_c=70 records=928 errors=0
THERMAL gpu_temp_c=70 records=932 errors=0
THERMAL gpu_temp_c=68 records=932 errors=0
THERMAL gpu_temp_c=67 records=932 errors=0
THERMAL gpu_temp_c=70 records=932 errors=0
THERMAL gpu_temp_c=70 records=932 errors=0
THERMAL gpu_temp_c=70 records=932 errors=0
THERMAL gpu_temp_c=69 records=932 errors=0
THERMAL gpu_temp_c=70 records=932 errors=0
THERMAL gpu_temp_c=70 records=932 errors=0
THERMAL gpu_temp_c=70 records=932 errors=0
THERMAL gpu_temp_c=70 records=932 errors=0
THERMAL gpu_temp_c=69 records=936 errors=0
THERMAL gpu_temp_c=67 records=936 errors=0
THERMAL gpu_temp_c=72 records=936 errors=0
THERMAL gpu_temp_c=69 records=936 errors=0
THERMAL gpu_temp_c=69 records=936 errors=0
THERMAL gpu_temp_c=69 records=936 errors=0
THERMAL gpu_temp_c=69 records=936 errors=0
THERMAL gpu_temp_c=69 records=936 errors=0
THERMAL gpu_temp_c=69 records=936 errors=0
THERMAL gpu_temp_c=70 records=936 errors=0
THERMAL gpu_temp_c=70 records=936 errors=0
THERMAL gpu_temp_c=68 records=940 errors=0
THERMAL gpu_temp_c=67 records=940 errors=0
THERMAL gpu_temp_c=70 records=940 errors=0
THERMAL gpu_temp_c=69 records=940 errors=0
THERMAL gpu_temp_c=70 records=940 errors=0
THERMAL gpu_temp_c=69 records=940 errors=0
THERMAL gpu_temp_c=69 records=940 errors=0
THERMAL gpu_temp_c=70 records=940 errors=0
THERMAL gpu_temp_c=70 records=940 errors=0
THERMAL gpu_temp_c=70 records=940 errors=0
THERMAL gpu_temp_c=68 records=944 errors=0
THERMAL gpu_temp_c=67 records=944 errors=0
THERMAL gpu_temp_c=70 records=944 errors=0
THERMAL gpu_temp_c=69 records=944 errors=0
THERMAL gpu_temp_c=69 records=944 errors=0
THERMAL gpu_temp_c=70 records=944 errors=0
THERMAL gpu_temp_c=70 records=944 errors=0
THERMAL gpu_temp_c=70 records=944 errors=0
THERMAL gpu_temp_c=70 records=944 errors=0
THERMAL gpu_temp_c=70 records=944 errors=0
THERMAL gpu_temp_c=70 records=944 errors=0
THERMAL gpu_temp_c=68 records=948 errors=0
THERMAL gpu_temp_c=67 records=948 errors=0
THERMAL gpu_temp_c=69 records=948 errors=0
THERMAL gpu_temp_c=70 records=948 errors=0
THERMAL gpu_temp_c=69 records=948 errors=0
THERMAL gpu_temp_c=69 records=948 errors=0
THERMAL gpu_temp_c=70 records=948 errors=0
THERMAL gpu_temp_c=70 records=948 errors=0
THERMAL gpu_temp_c=70 records=948 errors=0
THERMAL gpu_temp_c=70 records=948 errors=0
THERMAL gpu_temp_c=69 records=952 errors=0
THERMAL gpu_temp_c=67 records=952 errors=0
THERMAL gpu_temp_c=70 records=952 errors=0
THERMAL gpu_temp_c=69 records=952 errors=0
THERMAL gpu_temp_c=70 records=952 errors=0
THERMAL gpu_temp_c=70 records=952 errors=0
THERMAL gpu_temp_c=70 records=952 errors=0
THERMAL gpu_temp_c=70 records=952 errors=0
THERMAL gpu_temp_c=70 records=952 errors=0
THERMAL gpu_temp_c=70 records=952 errors=0
THERMAL gpu_temp_c=71 records=952 errors=0
THERMAL gpu_temp_c=69 records=956 errors=0
THERMAL gpu_temp_c=68 records=956 errors=0
THERMAL gpu_temp_c=73 records=956 errors=0
THERMAL gpu_temp_c=69 records=956 errors=0
THERMAL gpu_temp_c=70 records=956 errors=0
THERMAL gpu_temp_c=70 records=956 errors=0
THERMAL gpu_temp_c=69 records=956 errors=0
THERMAL gpu_temp_c=70 records=956 errors=0
THERMAL gpu_temp_c=70 records=956 errors=0
THERMAL gpu_temp_c=70 records=956 errors=0
THERMAL gpu_temp_c=69 records=960 errors=0
THERMAL gpu_temp_c=67 records=960 errors=0
THERMAL gpu_temp_c=71 records=960 errors=0
THERMAL gpu_temp_c=70 records=960 errors=0
THERMAL gpu_temp_c=69 records=960 errors=0
THERMAL gpu_temp_c=70 records=960 errors=0
THERMAL gpu_temp_c=69 records=960 errors=0
THERMAL gpu_temp_c=70 records=960 errors=0
THERMAL gpu_temp_c=70 records=960 errors=0
THERMAL gpu_temp_c=70 records=960 errors=0
THERMAL gpu_temp_c=70 records=960 errors=0
THERMAL gpu_temp_c=69 records=964 errors=0
THERMAL gpu_temp_c=67 records=964 errors=0
THERMAL gpu_temp_c=73 records=964 errors=0
THERMAL gpu_temp_c=70 records=964 errors=0
THERMAL gpu_temp_c=69 records=964 errors=0
THERMAL gpu_temp_c=69 records=964 errors=0
THERMAL gpu_temp_c=69 records=964 errors=0
THERMAL gpu_temp_c=70 records=964 errors=0
THERMAL gpu_temp_c=70 records=964 errors=0
THERMAL gpu_temp_c=70 records=964 errors=0
THERMAL gpu_temp_c=68 records=968 errors=0
THERMAL gpu_temp_c=67 records=968 errors=0
THERMAL gpu_temp_c=71 records=968 errors=0
THERMAL gpu_temp_c=69 records=968 errors=0
THERMAL gpu_temp_c=69 records=968 errors=0
THERMAL gpu_temp_c=70 records=968 errors=0
THERMAL gpu_temp_c=69 records=968 errors=0
THERMAL gpu_temp_c=69 records=968 errors=0
THERMAL gpu_temp_c=70 records=968 errors=0
THERMAL gpu_temp_c=70 records=968 errors=0
THERMAL gpu_temp_c=70 records=972 errors=0
THERMAL gpu_temp_c=68 records=972 errors=0
THERMAL gpu_temp_c=67 records=972 errors=0
THERMAL gpu_temp_c=70 records=972 errors=0
THERMAL gpu_temp_c=70 records=972 errors=0
THERMAL gpu_temp_c=70 records=972 errors=0
THERMAL gpu_temp_c=70 records=972 errors=0
THERMAL gpu_temp_c=71 records=972 errors=0
THERMAL gpu_temp_c=70 records=972 errors=0
THERMAL gpu_temp_c=70 records=972 errors=0
THERMAL gpu_temp_c=70 records=972 errors=0
THERMAL gpu_temp_c=70 records=972 errors=0
THERMAL gpu_temp_c=70 records=976 errors=0
THERMAL gpu_temp_c=68 records=976 errors=0
THERMAL gpu_temp_c=68 records=976 errors=0
THERMAL gpu_temp_c=70 records=976 errors=0
THERMAL gpu_temp_c=70 records=976 errors=0
THERMAL gpu_temp_c=70 records=976 errors=0
THERMAL gpu_temp_c=70 records=976 errors=0
THERMAL gpu_temp_c=71 records=976 errors=0
THERMAL gpu_temp_c=71 records=976 errors=0
THERMAL gpu_temp_c=70 records=976 errors=0
THERMAL gpu_temp_c=70 records=976 errors=0
THERMAL gpu_temp_c=71 records=976 errors=0
THERMAL gpu_temp_c=69 records=980 errors=0
THERMAL gpu_temp_c=68 records=980 errors=0
THERMAL gpu_temp_c=73 records=980 errors=0
THERMAL gpu_temp_c=69 records=980 errors=0
THERMAL gpu_temp_c=69 records=980 errors=0
THERMAL gpu_temp_c=70 records=980 errors=0
THERMAL gpu_temp_c=70 records=980 errors=0
THERMAL gpu_temp_c=70 records=980 errors=0
THERMAL gpu_temp_c=70 records=980 errors=0
THERMAL gpu_temp_c=70 records=980 errors=0
THERMAL gpu_temp_c=70 records=980 errors=0
THERMAL gpu_temp_c=70 records=984 errors=0
THERMAL gpu_temp_c=68 records=984 errors=0
THERMAL gpu_temp_c=68 records=984 errors=0
THERMAL gpu_temp_c=70 records=984 errors=0
THERMAL gpu_temp_c=70 records=984 errors=0
THERMAL gpu_temp_c=70 records=984 errors=0
THERMAL gpu_temp_c=70 records=984 errors=0
THERMAL gpu_temp_c=70 records=984 errors=0
THERMAL gpu_temp_c=70 records=984 errors=0
THERMAL gpu_temp_c=70 records=984 errors=0
THERMAL gpu_temp_c=70 records=984 errors=0
THERMAL gpu_temp_c=69 records=988 errors=0
THERMAL gpu_temp_c=68 records=988 errors=0
THERMAL gpu_temp_c=71 records=988 errors=0
THERMAL gpu_temp_c=70 records=988 errors=0
THERMAL gpu_temp_c=70 records=988 errors=0
THERMAL gpu_temp_c=70 records=988 errors=0
THERMAL gpu_temp_c=70 records=988 errors=0
THERMAL gpu_temp_c=71 records=988 errors=0
THERMAL gpu_temp_c=70 records=988 errors=0
THERMAL gpu_temp_c=70 records=988 errors=0
THERMAL gpu_temp_c=71 records=988 errors=0
THERMAL gpu_temp_c=69 records=992 errors=0
THERMAL gpu_temp_c=68 records=992 errors=0
THERMAL gpu_temp_c=74 records=992 errors=0
THERMAL gpu_temp_c=69 records=992 errors=0
THERMAL gpu_temp_c=70 records=992 errors=0
THERMAL gpu_temp_c=70 records=992 errors=0
THERMAL gpu_temp_c=70 records=992 errors=0
THERMAL gpu_temp_c=70 records=992 errors=0
THERMAL gpu_temp_c=70 records=992 errors=0
THERMAL gpu_temp_c=70 records=992 errors=0
THERMAL gpu_temp_c=70 records=992 errors=0
THERMAL gpu_temp_c=68 records=996 errors=0
THERMAL gpu_temp_c=67 records=996 errors=0
THERMAL gpu_temp_c=71 records=996 errors=0
THERMAL gpu_temp_c=70 records=996 errors=0
THERMAL gpu_temp_c=69 records=996 errors=0
THERMAL gpu_temp_c=70 records=996 errors=0
THERMAL gpu_temp_c=70 records=996 errors=0
THERMAL gpu_temp_c=70 records=996 errors=0
THERMAL gpu_temp_c=70 records=996 errors=0
THERMAL gpu_temp_c=70 records=996 errors=0
THERMAL gpu_temp_c=69 records=1000 errors=0
THERMAL gpu_temp_c=67 records=1000 errors=0
THERMAL gpu_temp_c=71 records=1000 errors=0
THERMAL gpu_temp_c=69 records=1000 errors=0
THERMAL gpu_temp_c=69 records=1000 errors=0
THERMAL gpu_temp_c=70 records=1000 errors=0
THERMAL gpu_temp_c=70 records=1000 errors=0
THERMAL gpu_temp_c=69 records=1000 errors=0
THERMAL gpu_temp_c=70 records=1000 errors=0
THERMAL gpu_temp_c=69 records=1000 errors=0
THERMAL gpu_temp_c=69 records=1004 errors=0
THERMAL gpu_temp_c=67 records=1004 errors=0
THERMAL gpu_temp_c=72 records=1004 errors=0
THERMAL gpu_temp_c=69 records=1004 errors=0
THERMAL gpu_temp_c=70 records=1004 errors=0
THERMAL gpu_temp_c=69 records=1004 errors=0
THERMAL gpu_temp_c=70 records=1004 errors=0
THERMAL gpu_temp_c=70 records=1004 errors=0
THERMAL gpu_temp_c=70 records=1004 errors=0
THERMAL gpu_temp_c=70 records=1004 errors=0
THERMAL gpu_temp_c=69 records=1008 errors=0
THERMAL gpu_temp_c=67 records=1008 errors=0
THERMAL gpu_temp_c=73 records=1008 errors=0
THERMAL gpu_temp_c=69 records=1008 errors=0
THERMAL gpu_temp_c=70 records=1008 errors=0
THERMAL gpu_temp_c=69 records=1008 errors=0
THERMAL gpu_temp_c=70 records=1008 errors=0
THERMAL gpu_temp_c=70 records=1008 errors=0
THERMAL gpu_temp_c=69 records=1008 errors=0
THERMAL gpu_temp_c=70 records=1008 errors=0
THERMAL gpu_temp_c=70 records=1008 errors=0
THERMAL gpu_temp_c=69 records=1012 errors=0
THERMAL gpu_temp_c=67 records=1012 errors=0
THERMAL gpu_temp_c=72 records=1012 errors=0
THERMAL gpu_temp_c=69 records=1012 errors=0
THERMAL gpu_temp_c=69 records=1012 errors=0
THERMAL gpu_temp_c=69 records=1012 errors=0
THERMAL gpu_temp_c=70 records=1012 errors=0
THERMAL gpu_temp_c=69 records=1012 errors=0
THERMAL gpu_temp_c=69 records=1012 errors=0
THERMAL gpu_temp_c=70 records=1012 errors=0
THERMAL gpu_temp_c=68 records=1016 errors=0
THERMAL gpu_temp_c=66 records=1016 errors=0
THERMAL gpu_temp_c=72 records=1016 errors=0
THERMAL gpu_temp_c=69 records=1016 errors=0
THERMAL gpu_temp_c=70 records=1016 errors=0
THERMAL gpu_temp_c=69 records=1016 errors=0
THERMAL gpu_temp_c=69 records=1016 errors=0
THERMAL gpu_temp_c=69 records=1016 errors=0
THERMAL gpu_temp_c=69 records=1016 errors=0
THERMAL gpu_temp_c=70 records=1016 errors=0
THERMAL gpu_temp_c=68 records=1020 errors=0
THERMAL gpu_temp_c=67 records=1020 errors=0
THERMAL gpu_temp_c=72 records=1020 errors=0
THERMAL gpu_temp_c=68 records=1020 errors=0
THERMAL gpu_temp_c=69 records=1020 errors=0
THERMAL gpu_temp_c=69 records=1020 errors=0
THERMAL gpu_temp_c=69 records=1020 errors=0
THERMAL gpu_temp_c=69 records=1020 errors=0
THERMAL gpu_temp_c=69 records=1020 errors=0
THERMAL gpu_temp_c=69 records=1020 errors=0
THERMAL gpu_temp_c=69 records=1024 errors=0
THERMAL gpu_temp_c=68 records=1024 errors=0
THERMAL gpu_temp_c=66 records=1024 errors=0
THERMAL gpu_temp_c=69 records=1024 errors=0
THERMAL gpu_temp_c=69 records=1024 errors=0
THERMAL gpu_temp_c=69 records=1024 errors=0
THERMAL gpu_temp_c=69 records=1024 errors=0
THERMAL gpu_temp_c=69 records=1024 errors=0
THERMAL gpu_temp_c=69 records=1024 errors=0
THERMAL gpu_temp_c=70 records=1024 errors=0
THERMAL gpu_temp_c=69 records=1024 errors=0
THERMAL gpu_temp_c=69 records=1028 errors=0
THERMAL gpu_temp_c=68 records=1028 errors=0
THERMAL gpu_temp_c=67 records=1028 errors=0
THERMAL gpu_temp_c=69 records=1028 errors=0
THERMAL gpu_temp_c=70 records=1028 errors=0
THERMAL gpu_temp_c=70 records=1028 errors=0
THERMAL gpu_temp_c=70 records=1028 errors=0
THERMAL gpu_temp_c=69 records=1028 errors=0
THERMAL gpu_temp_c=70 records=1028 errors=0
THERMAL gpu_temp_c=70 records=1028 errors=0
THERMAL gpu_temp_c=69 records=1032 errors=0
THERMAL gpu_temp_c=67 records=1032 errors=0
THERMAL gpu_temp_c=72 records=1032 errors=0
THERMAL gpu_temp_c=69 records=1032 errors=0
THERMAL gpu_temp_c=68 records=1032 errors=0
THERMAL gpu_temp_c=69 records=1032 errors=0
THERMAL gpu_temp_c=69 records=1032 errors=0
THERMAL gpu_temp_c=69 records=1032 errors=0
THERMAL gpu_temp_c=70 records=1032 errors=0
THERMAL gpu_temp_c=68 records=1036 errors=0
THERMAL gpu_temp_c=67 records=1036 errors=0
THERMAL gpu_temp_c=66 records=1036 errors=0
THERMAL gpu_temp_c=69 records=1036 errors=0
THERMAL gpu_temp_c=69 records=1036 errors=0
THERMAL gpu_temp_c=69 records=1036 errors=0
THERMAL gpu_temp_c=69 records=1036 errors=0
THERMAL gpu_temp_c=69 records=1036 errors=0
THERMAL gpu_temp_c=70 records=1036 errors=0
THERMAL gpu_temp_c=69 records=1036 errors=0
THERMAL gpu_temp_c=68 records=1040 errors=0
THERMAL gpu_temp_c=66 records=1040 errors=0
THERMAL gpu_temp_c=71 records=1040 errors=0
THERMAL gpu_temp_c=68 records=1040 errors=0
THERMAL gpu_temp_c=69 records=1040 errors=0
THERMAL gpu_temp_c=69 records=1040 errors=0
THERMAL gpu_temp_c=69 records=1040 errors=0
THERMAL gpu_temp_c=69 records=1040 errors=0
THERMAL gpu_temp_c=69 records=1040 errors=0
THERMAL gpu_temp_c=69 records=1040 errors=0
THERMAL gpu_temp_c=68 records=1044 errors=0
THERMAL gpu_temp_c=66 records=1044 errors=0
THERMAL gpu_temp_c=72 records=1044 errors=0
THERMAL gpu_temp_c=68 records=1044 errors=0
THERMAL gpu_temp_c=69 records=1044 errors=0
THERMAL gpu_temp_c=69 records=1044 errors=0
THERMAL gpu_temp_c=69 records=1044 errors=0
THERMAL gpu_temp_c=69 records=1044 errors=0
THERMAL gpu_temp_c=69 records=1044 errors=0
THERMAL gpu_temp_c=69 records=1044 errors=0
THERMAL gpu_temp_c=68 records=1048 errors=0
THERMAL gpu_temp_c=67 records=1048 errors=0
THERMAL gpu_temp_c=72 records=1048 errors=0
THERMAL gpu_temp_c=69 records=1048 errors=0
THERMAL gpu_temp_c=69 records=1048 errors=0
THERMAL gpu_temp_c=69 records=1048 errors=0
THERMAL gpu_temp_c=69 records=1048 errors=0
THERMAL gpu_temp_c=69 records=1048 errors=0
THERMAL gpu_temp_c=69 records=1048 errors=0
THERMAL gpu_temp_c=69 records=1048 errors=0
THERMAL gpu_temp_c=69 records=1052 errors=0
THERMAL gpu_temp_c=67 records=1052 errors=0
THERMAL gpu_temp_c=66 records=1052 errors=0
